unit_nr,T24,T30,T50,P15,P30,Nf,Nc,epr,Ps30,BPR,htBleed,W31,W32,T,E
1,642.91,1597.05,1408.18,21.61,552.78,2388.13,9075.65,1.3,47.72,8.444,394,38.63,23.2371,41.0,True
1,642.84,1596.34,1417.91,21.61,552.95,2388.21,9065.09,1.3,47.73,8.4365,394,38.66,23.2827,40.0,True
1,642.77,1594.18,1419.8,21.61,552.66,2388.19,9073.26,1.3,47.7,8.4564,395,38.77,23.2771,39.0,True
1,643.35,1594.38,1423.21,21.61,552.67,2388.17,9072.47,1.3,47.8,8.4708,395,38.76,23.2154,38.0,True
1,643.02,1595.46,1423.88,21.61,552.54,2388.17,9073.89,1.3,47.81,8.4938,394,38.54,23.216,37.0,True
1,643.09,1598.9,1411.04,21.61,552.25,2388.1,9080.02,1.3,48.02,8.4589,396,38.64,23.1425,36.0,True
1,643.45,1596.51,1416.97,21.61,552.26,2388.12,9080.56,1.3,47.69,8.462,396,38.62,23.1929,35.0,True
1,643.71,1599.72,1416.7,21.61,552.53,2388.17,9074.01,1.3,47.66,8.4682,395,38.82,23.2158,34.0,True
1,643.17,1605.25,1423.92,21.61,552.93,2388.13,9079.99,1.3,47.78,8.4712,394,38.63,23.1775,33.0,True
1,643.04,1593.13,1416.51,21.61,552.37,2388.16,9070.95,1.3,47.82,8.4717,395,38.66,23.2273,32.0,True
1,643.6,1597.56,1424.84,21.61,552.24,2388.15,9074.59,1.3,47.75,8.4926,393,38.59,23.3012,31.0,True
1,643.67,1591.32,1418.78,21.61,552.54,2388.15,9077.69,1.3,47.96,8.4914,395,38.51,23.2569,30.0,True
1,643.2,1593.43,1414.07,21.61,552.55,2388.17,9076.36,1.3,47.87,8.4842,393,38.66,23.1833,29.0,True
1,643.02,1599.01,1426.55,21.61,552.68,2388.13,9076.25,1.3,47.8,8.4885,396,38.74,23.1805,28.0,True
1,643.44,1595.92,1422.4,21.61,552.18,2388.16,9078.32,1.3,47.81,8.4722,393,38.71,23.13,27.0,True
1,643.46,1596.97,1422.57,21.61,552.27,2388.2,9079.39,1.3,48.0,8.5036,396,38.53,23.1197,26.0,True
1,643.37,1597.61,1418.06,21.61,551.74,2388.14,9077.3,1.3,47.83,8.5117,395,38.56,23.08,25.0,True
1,643.15,1599.13,1423.33,21.61,552.1,2388.12,9072.31,1.3,47.75,8.4719,394,38.72,23.1792,24.0,True
1,642.87,1593.39,1423.52,21.61,552.29,2388.18,9077.79,1.3,47.85,8.4966,394,38.49,23.1283,23.0,True
1,643.49,1597.7,1426.99,21.61,552.27,2388.2,9066.79,1.3,47.93,8.4877,395,38.62,23.0634,22.0,True
1,643.25,1589.98,1422.21,21.61,552.62,2388.22,9073.77,1.3,47.79,8.4676,395,38.55,23.0818,21.0,True
1,643.29,1595.82,1423.51,21.61,552.16,2388.19,9082.15,1.3,47.98,8.4867,395,38.63,23.2299,20.0,True
1,643.14,1601.07,1427.37,21.61,552.29,2388.19,9083.12,1.3,48.06,8.5132,396,38.53,23.098,19.0,True
1,643.38,1592.75,1421.28,21.61,551.67,2388.2,9067.2,1.3,47.94,8.4873,395,38.61,23.0812,18.0,True
1,643.26,1595.87,1425.87,21.61,551.78,2388.13,9077.8,1.3,48.12,8.486,395,38.55,23.1906,17.0,True
1,643.39,1596.26,1422.48,21.61,552.44,2388.21,9063.07,1.3,48.05,8.468,396,38.57,23.1336,16.0,True
1,643.71,1594.69,1424.74,21.61,551.44,2388.18,9075.7,1.3,47.99,8.4936,398,38.53,23.1189,15.0,True
1,643.27,1600.86,1427.49,21.61,551.25,2388.22,9083.75,1.3,48.15,8.4861,396,38.47,23.1526,14.0,True
1,643.77,1597.9,1427.45,21.61,552.64,2388.21,9072.88,1.3,48.0,8.548,396,38.4,23.1525,13.0,True
1,643.38,1595.7,1428.44,21.61,552.71,2388.2,9081.56,1.3,48.15,8.4806,395,38.5,23.1023,12.0,True
1,643.39,1597.83,1425.96,21.61,551.57,2388.26,9071.33,1.3,47.96,8.4967,397,38.41,23.1492,11.0,True
1,643.34,1592.29,1427.9,21.61,551.68,2388.21,9071.79,1.3,48.0,8.5069,397,38.38,23.2023,10.0,True
1,643.85,1597.54,1419.22,21.61,551.28,2388.22,9074.5,1.3,48.02,8.529,397,38.69,23.1101,9.0,True
1,643.54,1596.24,1429.71,21.61,551.27,2388.21,9070.08,1.3,48.12,8.5111,397,38.46,23.0971,8.0,True
1,644.02,1600.68,1423.72,21.61,551.42,2388.22,9069.0,1.3,48.22,8.4907,395,38.36,23.0905,7.0,True
1,643.31,1598.07,1425.57,21.61,551.77,2388.2,9074.32,1.3,48.15,8.5044,395,38.34,23.1021,6.0,True
1,643.97,1603.92,1428.41,21.61,551.9,2388.24,9075.63,1.3,48.11,8.5255,396,38.36,23.1083,5.0,True
1,643.4,1599.87,1427.9,21.61,552.09,2388.28,9077.6,1.3,48.24,8.5179,394,38.39,23.0716,4.0,True
1,643.84,1599.31,1423.73,21.61,551.66,2388.19,9070.64,1.3,48.05,8.5058,397,38.46,23.0488,3.0,True
1,643.52,1601.37,1425.25,21.61,551.44,2388.28,9078.36,1.3,48.16,8.5308,398,38.36,23.1058,2.0,True
1,643.66,1606.8,1431.35,21.61,551.87,2388.28,9084.89,1.3,48.11,8.4947,396,38.49,23.0658,1.0,True
1,643.94,1599.54,1434.33,21.61,551.6,2388.25,9076.3,1.3,48.34,8.5313,398,38.35,23.0707,0.0,True
2,642.38,1587.95,1393.65,21.58,553.62,2387.93,9050.35,1.3,47.12,8.3462,392,39.04,23.3588,252.0,True
2,641.9,1578.97,1396.59,21.58,554.0,2388.0,9052.14,1.3,47.02,8.4004,391,38.96,23.4683,251.0,True
2,641.85,1583.91,1391.46,21.57,553.63,2387.97,9051.37,1.3,47.28,8.3675,392,38.93,23.3825,250.0,True
2,642.07,1579.51,1391.48,21.58,553.26,2387.93,9051.87,1.3,47.14,8.377,389,38.85,23.3706,249.0,True
2,642.16,1583.96,1395.68,21.58,553.82,2387.93,9047.34,1.3,46.84,8.3633,391,39.23,23.4144,248.0,True
2,642.18,1583.45,1395.03,21.58,553.74,2388.0,9056.36,1.3,47.05,8.4047,392,39.13,23.4867,247.0,True
2,642.75,1579.31,1393.29,21.58,553.28,2387.94,9041.23,1.3,47.09,8.3978,391,39.05,23.3851,246.0,True
2,642.43,1589.99,1396.6,21.58,553.87,2387.99,9052.21,1.3,46.94,8.3793,390,39.03,23.4174,245.0,True
2,642.16,1577.07,1395.62,21.57,553.32,2387.98,9049.11,1.3,47.34,8.3744,392,38.93,23.4609,244.0,True
2,641.85,1587.17,1400.51,21.58,553.92,2387.92,9056.11,1.3,47.02,8.4046,393,39.11,23.4301,243.0,True
2,641.97,1581.56,1384.74,21.58,553.03,2387.95,9046.22,1.3,47.09,8.3901,390,39.01,23.3382,242.0,True
2,642.02,1586.0,1391.8,21.57,553.41,2387.98,9046.77,1.3,47.14,8.3762,391,39.04,23.4495,241.0,True
2,642.04,1586.98,1396.97,21.58,553.28,2387.96,9054.85,1.3,46.91,8.384,391,38.93,23.3283,240.0,True
2,642.1,1582.02,1389.36,21.58,553.82,2388.0,9043.46,1.3,47.14,8.4271,391,39.01,23.4402,239.0,True
2,641.65,1585.65,1397.7,21.57,553.45,2387.96,9044.96,1.3,47.05,8.3684,391,39.19,23.5025,238.0,True
2,641.93,1577.45,1394.98,21.58,553.58,2387.95,9045.62,1.3,47.06,8.3934,392,39.22,23.4058,237.0,True
2,642.03,1578.46,1397.59,21.57,553.75,2387.95,9049.59,1.3,47.04,8.429,391,39.06,23.5077,236.0,True
2,641.87,1591.05,1396.81,21.58,553.32,2388.02,9050.22,1.3,47.08,8.3957,391,39.14,23.4434,235.0,True
2,641.52,1576.3,1396.89,21.58,554.13,2387.92,9045.3,1.3,46.91,8.3587,391,39.15,23.3773,234.0,True
2,642.31,1575.09,1395.13,21.58,553.55,2387.93,9044.52,1.3,47.07,8.3953,390,38.98,23.3479,233.0,True
2,642.09,1578.56,1394.7,21.58,553.34,2387.96,9044.37,1.3,47.21,8.4142,391,39.1,23.4155,232.0,True
2,641.95,1573.48,1389.61,21.57,553.24,2388.01,9047.02,1.3,47.19,8.3799,391,39.18,23.4589,231.0,True
2,642.17,1580.91,1395.04,21.58,553.68,2388.01,9053.24,1.3,46.88,8.3688,391,38.92,23.3916,230.0,True
2,642.1,1578.49,1395.34,21.57,553.92,2388.01,9050.62,1.3,46.99,8.3553,390,39.1,23.3831,229.0,True
2,642.12,1581.65,1399.58,21.58,554.27,2387.94,9050.52,1.3,46.88,8.3802,392,39.16,23.448,228.0,True
2,642.23,1584.15,1393.97,21.57,553.45,2387.98,9054.37,1.3,47.11,8.3943,392,38.73,23.4559,227.0,True
2,641.54,1577.87,1391.71,21.58,554.09,2387.94,9041.13,1.3,46.93,8.3707,390,39.08,23.3331,226.0,True
2,641.82,1584.36,1397.54,21.58,553.36,2387.95,9059.43,1.3,47.24,8.4026,392,39.24,23.4134,225.0,True
2,642.4,1572.01,1394.2,21.58,553.63,2388.03,9052.54,1.3,47.1,8.4134,389,39.03,23.3418,224.0,True
2,642.06,1578.59,1387.6,21.57,553.16,2387.93,9053.52,1.3,47.03,8.3787,392,38.87,23.448,223.0,True
2,642.02,1586.97,1400.91,21.58,553.88,2388.02,9053.33,1.3,47.04,8.3974,393,38.88,23.4164,222.0,True
2,642.73,1587.26,1397.02,21.58,553.14,2387.97,9048.48,1.3,47.13,8.397,393,38.96,23.4165,221.0,True
2,642.19,1582.11,1393.73,21.58,552.91,2387.98,9047.02,1.3,47.17,8.3963,389,39.21,23.4763,220.0,True
2,641.58,1576.89,1405.99,21.58,552.93,2387.92,9051.88,1.3,47.11,8.4008,390,38.98,23.5187,219.0,True
2,642.13,1576.56,1395.42,21.57,552.39,2387.98,9051.72,1.3,47.0,8.3746,392,38.94,23.4056,218.0,True
2,641.99,1579.98,1395.61,21.58,553.7,2387.94,9053.43,1.3,46.97,8.3788,392,39.04,23.4118,217.0,True
2,642.04,1586.32,1394.57,21.57,553.66,2387.96,9052.97,1.3,47.06,8.4034,390,39.16,23.3607,216.0,True
2,642.38,1589.5,1399.06,21.58,553.77,2388.01,9047.96,1.3,47.05,8.3969,391,39.15,23.5351,215.0,True
2,641.71,1583.24,1403.38,21.58,552.83,2387.96,9047.23,1.3,47.15,8.3526,391,39.15,23.3745,214.0,True
2,641.91,1584.18,1384.36,21.57,553.5,2387.92,9050.25,1.3,46.92,8.4025,390,38.88,23.366,213.0,True
2,641.53,1581.87,1392.19,21.58,554.14,2387.99,9048.4,1.3,47.08,8.384,391,39.11,23.4565,212.0,True
2,641.85,1579.7,1399.94,21.58,554.31,2387.96,9050.6,1.3,47.11,8.3664,392,39.13,23.4376,211.0,True
2,641.94,1577.89,1390.31,21.57,553.79,2387.95,9043.72,1.3,47.23,8.3886,391,39.01,23.4593,210.0,True
2,642.27,1581.8,1389.99,21.57,553.55,2387.92,9050.67,1.3,47.07,8.3748,391,39.04,23.3138,209.0,True
2,642.29,1585.29,1397.66,21.58,553.6,2387.98,9054.79,1.3,46.98,8.3716,391,39.14,23.3739,208.0,True
2,641.83,1586.09,1389.6,21.57,553.09,2387.97,9050.52,1.3,46.93,8.3731,391,38.97,23.3868,207.0,True
2,641.77,1583.5,1399.68,21.57,554.08,2387.96,9052.09,1.3,47.19,8.3751,390,39.05,23.3963,206.0,True
2,642.34,1582.19,1394.06,21.58,553.56,2388.0,9051.11,1.3,47.07,8.3531,388,39.14,23.4012,205.0,True
2,642.38,1581.01,1390.29,21.58,554.05,2388.02,9051.52,1.3,46.95,8.3633,392,38.99,23.316,204.0,True
2,641.88,1576.1,1398.4,21.58,554.12,2387.96,9051.19,1.3,47.25,8.3677,392,39.05,23.4077,203.0,True
2,641.81,1583.16,1392.22,21.57,553.77,2387.93,9057.75,1.3,47.08,8.3878,390,39.04,23.353,202.0,True
2,641.83,1586.72,1395.12,21.58,554.33,2387.93,9052.6,1.3,47.07,8.3862,391,39.1,23.4066,201.0,True
2,641.8,1588.45,1396.64,21.58,554.16,2387.93,9046.39,1.3,47.2,8.3758,390,38.93,23.3963,200.0,True
2,642.04,1584.28,1398.44,21.58,553.92,2387.98,9044.44,1.3,47.19,8.3873,391,39.18,23.3709,199.0,True
2,642.76,1586.27,1402.33,21.58,553.62,2387.94,9049.82,1.3,46.96,8.3857,391,38.91,23.4883,198.0,True
2,642.09,1574.55,1392.24,21.57,553.58,2387.96,9047.49,1.3,47.1,8.3984,392,38.95,23.319,197.0,True
2,641.68,1580.44,1387.25,21.58,553.96,2387.98,9053.1,1.3,47.2,8.3965,390,39.0,23.4259,196.0,True
2,642.44,1581.78,1397.62,21.57,553.76,2387.98,9044.72,1.3,47.13,8.3916,391,38.98,23.4513,195.0,True
2,641.75,1581.89,1392.91,21.58,554.36,2387.93,9052.13,1.3,47.24,8.3665,393,39.08,23.4945,194.0,True
2,641.87,1585.02,1399.01,21.57,553.89,2387.94,9053.11,1.3,47.12,8.3885,391,39.05,23.4333,193.0,True
2,641.77,1580.16,1395.76,21.57,553.97,2388.02,9051.24,1.3,47.23,8.3772,390,39.03,23.4243,192.0,True
2,641.92,1583.4,1393.1,21.57,554.2,2387.95,9048.72,1.3,47.04,8.3838,389,39.15,23.3995,191.0,True
2,641.83,1580.15,1396.84,21.57,553.14,2388.0,9053.96,1.3,47.02,8.3776,390,38.9,23.4809,190.0,True
2,641.97,1573.94,1389.95,21.57,553.46,2387.98,9049.63,1.3,47.03,8.3668,389,39.03,23.4233,189.0,True
2,642.09,1588.11,1395.11,21.58,553.58,2387.96,9056.79,1.3,47.13,8.3809,392,39.03,23.4411,188.0,True
2,642.03,1586.02,1396.35,21.58,553.25,2387.98,9051.84,1.3,46.92,8.3818,391,38.97,23.3217,187.0,True
2,642.6,1591.5,1400.3,21.58,553.58,2388.04,9047.16,1.3,47.24,8.3807,392,39.07,23.5127,186.0,True
2,641.46,1581.05,1396.6,21.57,553.23,2387.97,9056.35,1.3,47.14,8.4042,392,39.14,23.3664,185.0,True
2,641.76,1582.92,1399.44,21.58,554.1,2387.96,9046.53,1.3,47.3,8.3641,390,39.2,23.4723,184.0,True
2,642.06,1578.49,1392.21,21.57,553.78,2387.98,9047.31,1.3,47.21,8.4146,393,39.03,23.377,183.0,True
2,641.56,1575.84,1390.26,21.57,554.23,2388.01,9052.16,1.3,46.98,8.3951,392,38.94,23.3499,182.0,True
2,641.6,1576.35,1394.93,21.57,553.18,2387.94,9043.28,1.3,47.14,8.3926,391,39.15,23.3763,181.0,True
2,641.64,1579.98,1388.73,21.57,554.33,2387.93,9056.11,1.3,47.13,8.3748,392,39.08,23.4289,180.0,True
2,641.76,1584.03,1389.39,21.58,553.73,2387.98,9052.83,1.3,47.22,8.3966,393,39.05,23.3354,179.0,True
2,641.93,1583.6,1395.75,21.57,552.74,2387.92,9053.89,1.3,46.9,8.4116,390,38.99,23.4354,178.0,True
2,641.84,1584.63,1396.0,21.57,553.23,2387.91,9045.74,1.3,47.26,8.3884,391,39.0,23.4173,177.0,True
2,641.34,1582.22,1398.02,21.57,553.12,2387.93,9047.59,1.3,47.1,8.3872,392,39.04,23.5012,176.0,True
2,641.72,1586.79,1395.99,21.57,553.84,2387.99,9051.34,1.3,46.94,8.3798,391,39.01,23.4923,175.0,True
2,642.13,1582.66,1391.53,21.58,554.06,2387.97,9050.81,1.3,47.25,8.3775,392,39.05,23.4786,174.0,True
2,642.2,1588.42,1399.66,21.58,553.8,2387.93,9054.37,1.3,47.02,8.3923,391,39.21,23.4163,173.0,True
2,642.37,1582.15,1397.4,21.58,554.42,2387.96,9047.91,1.3,47.28,8.3751,390,39.04,23.4595,172.0,True
2,641.63,1582.74,1392.71,21.57,554.02,2387.95,9047.85,1.3,47.12,8.3558,393,38.92,23.3557,171.0,True
2,641.49,1582.4,1388.64,21.58,553.96,2387.99,9049.96,1.3,47.01,8.3632,391,38.99,23.4035,170.0,True
2,641.92,1589.33,1393.67,21.58,553.34,2387.93,9049.96,1.3,46.97,8.3565,391,39.18,23.4609,169.0,True
2,642.71,1585.76,1395.11,21.57,553.83,2387.96,9047.6,1.3,47.0,8.382,393,38.97,23.3511,168.0,True
2,642.02,1581.56,1404.51,21.58,554.26,2387.98,9048.75,1.3,47.17,8.3947,391,39.17,23.4418,167.0,True
2,642.19,1589.37,1391.98,21.57,553.83,2387.99,9049.17,1.3,47.25,8.3774,392,39.03,23.3616,166.0,True
2,641.92,1585.34,1400.88,21.58,553.92,2388.03,9047.26,1.3,47.1,8.3478,391,38.94,23.3582,165.0,True
2,642.55,1581.11,1396.01,21.58,554.59,2388.02,9059.73,1.3,46.97,8.3569,393,39.11,23.3784,164.0,True
2,641.86,1584.68,1397.56,21.58,554.19,2387.98,9050.24,1.3,47.08,8.3979,392,39.05,23.4873,163.0,True
2,642.12,1579.53,1396.85,21.58,554.11,2388.0,9048.77,1.3,47.13,8.3513,391,39.09,23.377,162.0,True
2,641.84,1580.18,1389.02,21.58,554.98,2388.0,9053.85,1.3,47.2,8.3445,391,39.01,23.3644,161.0,True
2,641.93,1583.84,1390.85,21.57,553.91,2387.95,9047.61,1.3,47.14,8.3792,391,38.97,23.3201,160.0,True
2,641.86,1589.94,1390.68,21.57,553.7,2387.95,9058.4,1.3,47.02,8.3648,392,38.86,23.4132,159.0,True
2,641.66,1577.37,1390.28,21.57,553.91,2387.98,9046.58,1.3,47.13,8.4022,391,39.03,23.525,158.0,True
2,642.04,1576.41,1394.97,21.57,553.98,2387.98,9048.18,1.3,47.2,8.3816,393,39.04,23.4919,157.0,True
2,641.76,1587.26,1398.07,21.58,554.2,2387.94,9050.34,1.3,47.11,8.3991,391,39.13,23.5237,156.0,True
2,642.12,1576.65,1397.98,21.58,554.23,2387.99,9048.78,1.3,47.02,8.3787,393,39.15,23.4681,155.0,True
2,642.06,1585.4,1397.87,21.58,554.56,2388.04,9049.03,1.3,47.25,8.3602,391,39.01,23.3993,154.0,True
2,641.92,1584.46,1400.42,21.58,554.31,2387.95,9055.13,1.3,47.17,8.405,391,39.13,23.4464,153.0,True
2,641.91,1576.06,1394.77,21.57,554.27,2387.99,9055.67,1.3,47.12,8.3579,391,39.32,23.352,152.0,True
2,642.26,1580.79,1398.01,21.58,554.36,2387.99,9051.41,1.3,47.15,8.3846,391,39.01,23.492,151.0,True
2,641.94,1583.67,1398.16,21.58,554.56,2387.96,9056.4,1.3,47.03,8.3997,390,39.09,23.4696,150.0,True
2,642.07,1584.78,1390.81,21.57,553.78,2387.96,9056.3,1.3,47.07,8.4069,390,39.02,23.3995,149.0,True
2,642.41,1584.01,1394.76,21.58,555.33,2387.93,9054.4,1.3,47.15,8.3764,392,39.13,23.3941,148.0,True
2,642.36,1575.28,1398.22,21.58,554.36,2387.96,9046.92,1.3,47.22,8.3927,392,38.87,23.3772,147.0,True
2,641.99,1587.39,1395.82,21.58,554.81,2388.02,9051.57,1.3,47.12,8.3801,390,38.85,23.4349,146.0,True
2,641.92,1574.79,1395.01,21.58,554.34,2387.99,9056.31,1.3,47.15,8.3571,392,39.13,23.4111,145.0,True
2,641.97,1579.4,1395.31,21.57,554.41,2388.02,9052.41,1.3,47.25,8.3746,389,39.01,23.4286,144.0,True
2,642.03,1580.92,1399.47,21.57,554.9,2387.98,9053.85,1.3,47.04,8.3776,390,38.99,23.335,143.0,True
2,641.86,1584.71,1400.65,21.58,554.45,2388.04,9053.9,1.3,47.02,8.3699,390,38.9,23.3849,142.0,True
2,641.53,1582.96,1400.5,21.57,553.46,2388.01,9054.54,1.3,47.05,8.3641,391,39.07,23.4808,141.0,True
2,642.34,1582.54,1399.91,21.57,554.06,2387.96,9046.87,1.3,47.17,8.4252,391,38.92,23.2873,140.0,True
2,642.11,1581.07,1389.94,21.57,554.85,2388.01,9043.36,1.3,47.18,8.399,391,39.09,23.4237,139.0,True
2,642.44,1578.63,1397.24,21.57,553.79,2387.99,9046.93,1.3,47.05,8.385,392,39.18,23.4052,138.0,True
2,642.28,1579.63,1397.61,21.57,553.57,2387.96,9051.4,1.3,47.24,8.3612,390,39.07,23.4288,137.0,True
2,642.02,1586.94,1393.56,21.58,555.08,2388.03,9048.24,1.3,47.19,8.3608,393,38.98,23.4458,136.0,True
2,642.32,1587.7,1396.19,21.57,554.21,2387.99,9043.74,1.3,47.13,8.4083,390,38.96,23.3525,135.0,True
2,642.13,1586.13,1398.36,21.57,553.67,2387.97,9054.92,1.3,46.95,8.396,392,39.02,23.353,134.0,True
2,641.6,1579.03,1395.71,21.57,554.62,2388.0,9055.89,1.3,47.12,8.3692,392,39.14,23.3946,133.0,True
2,641.4,1578.57,1403.76,21.57,553.82,2387.98,9050.95,1.3,47.15,8.358,390,38.86,23.3551,132.0,True
2,642.04,1583.4,1401.6,21.57,554.56,2387.97,9054.2,1.3,47.08,8.3664,392,38.8,23.4473,131.0,True
2,642.07,1585.17,1394.89,21.57,554.8,2388.01,9044.4,1.3,47.1,8.3703,391,39.08,23.4387,130.0,True
2,642.36,1586.28,1398.35,21.58,555.04,2388.0,9052.99,1.3,47.43,8.3831,391,39.05,23.4725,129.0,True
2,641.5,1588.28,1400.51,21.58,555.25,2388.0,9052.16,1.3,47.2,8.4038,392,38.99,23.4065,128.0,True
2,642.16,1584.03,1399.55,21.58,554.56,2387.99,9055.53,1.3,47.17,8.3786,391,39.07,23.5196,127.0,True
2,642.25,1582.61,1399.22,21.58,554.27,2387.95,9060.3,1.3,47.16,8.369,391,39.21,23.4077,126.0,True
2,642.45,1584.77,1397.4,21.58,555.2,2388.04,9057.04,1.3,47.26,8.3577,391,38.94,23.4321,125.0,True
2,642.24,1577.95,1402.06,21.57,554.81,2388.0,9052.53,1.3,47.35,8.3444,391,38.9,23.3837,124.0,True
2,641.82,1581.17,1393.72,21.58,555.03,2388.05,9054.07,1.3,47.18,8.3676,391,39.0,23.4754,123.0,True
2,642.01,1585.88,1397.29,21.57,554.37,2388.0,9052.12,1.3,47.15,8.3763,391,39.0,23.4163,122.0,True
2,642.16,1585.55,1403.95,21.58,555.2,2387.95,9054.7,1.3,47.23,8.3474,390,39.15,23.5326,121.0,True
2,642.04,1585.21,1389.11,21.57,554.3,2387.97,9054.33,1.3,47.21,8.3553,392,38.99,23.4369,120.0,True
2,642.27,1589.4,1395.91,21.58,554.71,2387.95,9054.93,1.3,47.16,8.3377,391,39.19,23.3675,119.0,True
2,642.5,1584.25,1401.17,21.57,555.12,2388.03,9064.62,1.3,47.3,8.3816,391,39.15,23.4602,118.0,True
2,642.54,1581.63,1399.53,21.58,554.52,2388.06,9054.44,1.3,47.13,8.3665,392,38.78,23.4587,117.0,True
2,642.3,1588.07,1399.07,21.58,556.42,2388.03,9060.52,1.3,47.23,8.369,392,38.97,23.4517,116.0,True
2,641.93,1581.8,1391.16,21.58,554.68,2388.01,9053.87,1.3,47.05,8.3746,392,39.19,23.4522,115.0,True
2,642.02,1589.67,1392.5,21.57,554.7,2388.01,9056.84,1.3,47.07,8.3442,391,38.9,23.4835,114.0,True
2,641.98,1581.56,1401.4,21.58,555.16,2388.08,9054.37,1.3,47.03,8.3594,391,39.32,23.4278,113.0,True
2,642.38,1583.54,1402.56,21.58,554.59,2388.01,9056.74,1.3,47.13,8.3864,391,39.1,23.463,112.0,True
2,641.96,1581.53,1399.73,21.57,555.46,2388.01,9058.21,1.3,47.11,8.3777,392,39.04,23.4694,111.0,True
2,642.36,1586.28,1404.74,21.58,556.32,2388.03,9055.57,1.3,47.26,8.3436,393,39.17,23.4159,110.0,True
2,641.84,1584.8,1394.01,21.57,555.32,2388.04,9055.59,1.3,47.25,8.3967,392,39.03,23.4839,109.0,True
2,642.6,1578.44,1394.57,21.57,555.13,2388.03,9059.17,1.3,47.32,8.3865,391,39.16,23.5129,108.0,True
2,641.99,1589.5,1403.61,21.57,555.8,2388.05,9067.07,1.3,47.22,8.3279,392,39.03,23.4053,107.0,True
2,641.9,1587.08,1392.46,21.57,555.68,2388.0,9059.4,1.3,47.19,8.3876,392,39.06,23.403,106.0,True
2,641.87,1576.56,1401.76,21.57,554.99,2388.01,9051.87,1.3,47.17,8.3522,394,39.02,23.4479,105.0,True
2,642.12,1586.92,1398.98,21.57,556.0,2388.02,9059.81,1.3,47.22,8.3499,392,38.96,23.4358,104.0,True
2,642.15,1595.23,1393.24,21.57,554.96,2388.0,9055.53,1.3,47.16,8.3794,393,38.93,23.4264,103.0,True
2,641.97,1591.16,1397.1,21.57,554.59,2387.97,9057.39,1.3,47.16,8.3748,392,38.96,23.5583,102.0,True
2,641.82,1584.05,1400.58,21.57,555.06,2388.03,9058.99,1.3,47.43,8.3618,392,39.17,23.5637,101.0,True
2,642.31,1584.47,1403.04,21.57,554.54,2387.95,9053.57,1.3,47.27,8.4124,392,39.09,23.5328,100.0,True
2,642.47,1580.02,1402.01,21.57,555.44,2388.05,9055.79,1.3,47.36,8.3719,391,39.14,23.3751,99.0,True
2,641.71,1587.51,1404.96,21.57,556.24,2388.06,9061.54,1.3,47.39,8.3415,392,39.17,23.3884,98.0,True
2,641.84,1583.79,1398.2,21.57,555.36,2388.04,9059.61,1.3,47.34,8.39,393,39.11,23.3901,97.0,True
2,642.48,1584.08,1397.15,21.58,556.01,2388.03,9062.55,1.3,47.14,8.346,391,39.04,23.5012,96.0,True
2,642.45,1585.04,1394.99,21.58,555.64,2388.07,9060.23,1.3,47.37,8.3475,390,39.19,23.4279,95.0,True
2,641.92,1586.48,1399.58,21.58,555.57,2388.1,9059.55,1.3,47.37,8.3771,390,39.07,23.4656,94.0,True
2,642.38,1588.33,1402.97,21.57,555.53,2388.04,9065.92,1.3,47.35,8.3594,393,39.01,23.4099,93.0,True
2,641.89,1586.21,1396.58,21.58,556.26,2388.07,9056.47,1.3,47.29,8.4006,390,39.18,23.5019,92.0,True
2,642.82,1584.24,1397.46,21.57,555.69,2387.97,9056.1,1.3,47.29,8.3445,391,38.9,23.5137,91.0,True
2,641.77,1585.85,1399.73,21.58,554.77,2388.0,9058.01,1.3,47.18,8.3123,393,38.92,23.4353,90.0,True
2,642.42,1588.0,1395.44,21.58,556.47,2388.04,9057.67,1.3,47.28,8.354,393,39.23,23.5678,89.0,True
2,641.86,1581.31,1398.9,21.57,556.65,2388.06,9056.58,1.3,47.18,8.3803,392,39.19,23.4398,88.0,True
2,641.8,1576.04,1399.84,21.58,556.62,2388.04,9059.25,1.3,47.19,8.3927,392,39.06,23.6046,87.0,True
2,642.06,1586.44,1404.02,21.58,555.72,2388.08,9058.4,1.3,47.43,8.3538,393,39.19,23.3877,86.0,True
2,641.98,1583.89,1399.78,21.57,555.92,2388.04,9062.47,1.3,47.32,8.3864,392,39.15,23.4505,85.0,True
2,641.81,1584.59,1399.01,21.57,555.89,2388.06,9067.16,1.3,47.4,8.3692,392,39.15,23.5239,84.0,True
2,642.35,1581.59,1394.72,21.57,555.72,2388.06,9059.84,1.3,47.39,8.3478,391,39.21,23.5705,83.0,True
2,641.92,1581.74,1400.89,21.58,557.11,2388.03,9056.83,1.3,47.41,8.3927,393,39.09,23.3795,82.0,True
2,642.67,1589.61,1404.24,21.57,556.96,2388.08,9066.56,1.3,47.17,8.3232,391,39.27,23.4498,81.0,True
2,642.15,1586.85,1400.89,21.57,555.77,2388.07,9067.79,1.3,47.2,8.3711,392,39.18,23.5213,80.0,True
2,642.52,1589.7,1394.93,21.58,556.61,2388.04,9062.67,1.3,47.39,8.3819,394,39.27,23.57,79.0,True
2,641.91,1583.63,1403.68,21.58,557.37,2388.02,9064.17,1.3,47.3,8.3637,393,39.11,23.4299,78.0,True
2,641.98,1592.01,1397.28,21.58,556.49,2388.09,9059.74,1.3,47.24,8.3515,391,39.11,23.4235,77.0,True
